subject,message,label
Semināra programma,"Labdien, Anna!

Papildu informāciju varat saņemt, sazinoties ar mums. Lūdzu, saglabājiet šo ziņojumu turpmākai atsaucei. Mēs novērtējam jūsu atsauksmes un ieteikumus. Tikšanās laiks ir saskaņots ar visiem dalībniekiem. Lūdzu, dodiet mums ziņu, ja nepieciešams mainīt tikšanās laiku.

Paldies!
Klientu serviss.",normal
Jūsu profils ir jāatjauno,"Sveiki!

Kontam ir nepieciešama papildu drošības pārbaude.
Lai atjaunotu piekļuvi, nepieciešams apstiprināt konta statusu.

Pārbaude tiek veikta drošības nolūkos.

Ja pārbaude netiks veikta, piekļuve kontam var tikt ierobežota. Konta pārbaudi var pabeigt, izmantojot zemāk norādīto darbību.

Paldies, ka izmantojat mūsu pakalpojumus.",phishing
Jūs esat izvēlēts,"Apsveicam! Jūs esat izvēlēts īpašai balvai. Lai saņemtu balvu, apstipriniet savus datus.",phishing
Aptauja par pakalpojumu,"Labdien, cienījamie klienti!

Pasākuma sākums paredzēts plkst. 10.00. Pielikumā nosūtām informāciju par plānoto pasākumu. Piegāde ir plānota tuvāko trīs darba dienu laikā. Mēs vēlamies precizēt dažas detaļas par mūsu sadarbību.

Veiksmīgu dienu!
Mūsu komanda.",normal
Darījuma pārbaude,"Sveiki, klient!

Drošības sistēma ir pamanījusi aizdomīgu darbību.
Nepieciešams apstiprināt, ka konts joprojām pieder jums.

Papildu informācija par pārbaudi ir pieejama konta sadaļā.

Lūdzu, pievērsiet šim paziņojumam uzmanību. Lai turpinātu, izmantojiet norādīto pārbaudes iespēju.

Ar cieņu,
Klientu apkalpošanas nodaļa.",phishing
Brīdinājums par kontu,"Cienījamais klient!

Svarīga informācija par jūsu kontu.

Mūsu sistēmā ir reģistrēta neparasta piekļuves darbība. Atbildēt uz šo ziņojumu nav nepieciešams.

Lai atjaunotu piekļuvi, nepieciešams apstiprināt konta statusu.
Apstiprināšanas process ir pieejams konta pārbaudes sadaļā.

Lūdzu, pievērsiet šim paziņojumam uzmanību.

Ar cieņu,
Atbalsta komanda.",phishing
Pateicība par sadarbību,"Labdien!

Vēlamies informēt, ka mūsu tikšanās notiks nākamajā nedēļā. Paldies par jūsu laiku un atsaucību. Mēs vēlamies precizēt dažas detaļas par mūsu sadarbību. Lūdzu, iepazīstieties ar pievienotajiem dokumentiem.

Ar cieņu,
Klientu apkalpošanas nodaļa.",normal
Piegādes informācija,"Sveiki, Jāni!

Informācija par jaunumiem ir pieejama mūsu mājaslapā. Mēs nosūtīsim papildu informāciju pēc tikšanās. Sanāksmes laikā pārrunāsim aktuālos jautājumus. Vēlamies informēt, ka mūsu tikšanās notiks nākamajā nedēļā.

Paldies!
Klientu serviss.",normal
Informācija klientiem,"Sveiki, Jāni!

Ja jums ir jautājumi, varat sazināties ar mūsu klientu apkalpošanas nodaļu. Atgādinām, ka pasākums notiks piektdien. Lūdzu, saglabājiet šo ziņojumu turpmākai atsaucei. Aptauja aizņems tikai dažas minūtes.

Paldies par sadarbību!
Uzņēmuma komanda.",normal
Aptauja par pakalpojumu,"Labdien, cienījamie klienti!

Tikšanās laiks ir saskaņots ar visiem dalībniekiem. Paldies, ka izmantojat mūsu pakalpojumus. Šonedēļ esam sagatavojuši vairākus jaunumus.

Paldies par sadarbību!
Uzņēmuma komanda.",normal
Apstipriniet konta informāciju,"Labdien, cienījamais klient!

Ir konstatēta darbība, kuru nepieciešams apstiprināt.
Lai atjaunotu piekļuvi, nepieciešams apstiprināt konta statusu.

Atbildēt uz šo ziņojumu nav nepieciešams.

Pretējā gadījumā var tikt piemēroti papildu drošības ierobežojumi. Lai atjaunotu piekļuvi, turpiniet ar konta pārbaudi.

Paldies, ka izmantojat mūsu pakalpojumus.",phishing
Pateicība par sadarbību,"Labdien, cienījamie klienti!

Jūsu rezervācija ir veiksmīgi apstiprināta. Tikšanās laiks ir saskaņots ar visiem dalībniekiem. Ja nepieciešams, varam vienoties par citu laiku.

Lai jauka diena!
Mūsu komanda.",normal
Informācija par nodarbību,"Sveiki!

Informācija par darba grafiku ir pievienota šim ziņojumam. Ja nepieciešams, varam vienoties par citu laiku. Mēs priecāsimies saņemt jūsu komentārus. Pasākuma dalībniekiem būs pieejami visi nepieciešamie materiāli.

Lai jauka diena!
Mūsu komanda.",normal
Mēneša pārskats,"Sveiki, komanda!

Jūsu pasūtījums ir sagatavots un tiks nosūtīts tuvākajās dienās. Pielikumā nosūtām informāciju par plānoto pasākumu. Darba grafiks nākamajai nedēļai ir sagatavots.

Ar cieņu,
Skolas administrācija.",normal
Tikšanās par projektu,"Sveiki, kolēģi!

Pielikumā nosūtām informāciju par plānoto pasākumu. Nodarbība notiks ierastajā laikā. Darba grafiks nākamajai nedēļai ir sagatavots. Šonedēļ esam sagatavojuši vairākus jaunumus. Paldies, ka izmantojat mūsu pakalpojumus. Ja nepieciešams, varam vienoties par citu laiku. Mēs novērtējam jūsu atsauksmes un ieteikumus.

Paldies!
Klientu serviss.",normal
Dokumentu nosūtīšana,"Labdien!

Jūsu rezervācija ir veiksmīgi apstiprināta. Mēs priecāsimies saņemt jūsu komentārus. Paldies par jūsu laiku un atsaucību.

Ar cieņu,
Skolas administrācija.",normal
Aptauja par pakalpojumu,"Sveiki, komanda!

Atgādinām, ka pasākums notiks piektdien. Piegāde ir plānota tuvāko trīs darba dienu laikā. Lūdzu, informējiet mūs, ja nevarēsiet piedalīties. Pielikumā nosūtām informāciju par plānoto pasākumu. Informācija par darba grafiku ir pievienota šim ziņojumam. Paldies par jūsu iepriekšējo atbildi.

Paldies!
Klientu serviss.",normal
Datu atjaunošana,"Jūsu personas dati ir jāatjauno. Izmantojiet norādīto saiti, lai aizpildītu pārbaudes formu.

Lai turpinātu, izmantojiet norādīto saiti:
https://t.me/fast_work

Lūdzu, rīkojieties pēc iespējas ātrāk.",phishing
Konta darbības apstiprināšana,"Cienījamais lietotāj!

Svarīga informācija par jūsu kontu.

Ir konstatēta darbība, kuru nepieciešams apstiprināt. Šī darbība ir saistīta ar jūsu konta drošību.

Lai turpinātu izmantot kontu, nepieciešams veikt pārbaudi.
Lai turpinātu, izmantojiet norādīto pārbaudes iespēju.

Šo darbību nepieciešams veikt pēc iespējas ātrāk.

Paldies par sadarbību.",phishing
Jaunumi uzņēmumā,"Sveiki, kolēģi!

Lūdzu, saglabājiet šo ziņojumu turpmākai atsaucei. Mēs nosūtīsim papildu informāciju pēc tikšanās. Lūdzu, iepazīstieties ar pievienotajiem dokumentiem. Atgādinām par rīt plānoto tikšanos. Pielikumā nosūtām informāciju par plānoto pasākumu. Nākamajā mēnesī tiks veiktas nelielas izmaiņas darba kārtībā. Sanāksmes laikā pārrunāsim aktuālos jautājumus.

Paldies par sadarbību!
Uzņēmuma komanda.",normal
Rezervācijas apstiprinājums,"Sveiki, komanda!

Informācija par darba grafiku ir pievienota šim ziņojumam. Lūdzu, dodiet mums ziņu, ja nepieciešams mainīt tikšanās laiku. Informācija par jaunumiem ir pieejama mūsu mājaslapā. Atgādinām par rīt plānoto tikšanos. Nodarbība notiks ierastajā laikā. Mēs nosūtīsim papildu informāciju pēc tikšanās.

Ar cieņu,
Projektu komanda.",normal
Darījuma pārbaude,"Cienījamais klient!

Jūsu profils pašlaik gaida papildu pārbaudi.
Lūdzu, pārbaudiet norādīto informāciju un apstipriniet darbību.

Šī darbība ir saistīta ar jūsu konta drošību.

Pārbaudes termiņš ir ierobežots. Lai turpinātu, izmantojiet norādīto pārbaudes iespēju.

Paldies par sapratni.",phishing
Tikšanās par projektu,"Sveiki, komanda!

Lūdzu, informējiet mūs, ja nevarēsiet piedalīties. Nodarbība notiks ierastajā laikā. Paldies, ka izmantojat mūsu pakalpojumus. Aptauja aizņems tikai dažas minūtes. Pasākuma sākums paredzēts plkst. 10.00. Pielikumā nosūtām informāciju par plānoto pasākumu. Sanāksmes laikā pārrunāsim aktuālos jautājumus.

Ar cieņu,
Administrācija.",normal
Nedēļas jaunumi,"Labdien!

Nodarbība notiks ierastajā laikā. Lūdzu, iepazīstieties ar pievienotajiem dokumentiem. Paldies par jūsu iepriekšējo atbildi. Informācija par jaunumiem ir pieejama mūsu mājaslapā.

Paldies!
Klientu serviss.",normal
Tikšanās par projektu,"Labdien!

Šonedēļ esam sagatavojuši vairākus jaunumus. Ja nepieciešams, varam vienoties par citu laiku. Pasākuma dalībniekiem būs pieejami visi nepieciešamie materiāli. Paldies par jūsu iepriekšējo atbildi. Lūdzu, iepazīstieties ar pievienotajiem dokumentiem. Lūdzu, dodiet mums ziņu, ja nepieciešams mainīt tikšanās laiku. Darba grafiks nākamajai nedēļai ir sagatavots.

Lai jauka diena!
Mūsu komanda.",normal
Paziņojums par konta darbību,"Sveiki, klient!

Ir konstatēta iespējama neatbilstība konta informācijā.
Lūdzu, pabeidziet drošības pārbaudi.

Drošības pārbaude ir nepieciešama, lai aizsargātu jūsu kontu.

Nepieciešams rīkoties pirms konta statusa maiņas. Izmantojiet konta pārbaudes iespēju, lai turpinātu.

Ar cieņu,
Drošības nodaļa.",phishing
Steidzams paziņojums,"Cienījamais klient!

Mūsu sistēma ir konstatējusi neparastu aktivitāti jūsu kontā.
Lūdzu, veiciet nepieciešamo pārbaudi pēc iespējas ātrāk.

Pārbaude tiek veikta drošības nolūkos.

Pārbaudi ieteicams pabeigt tuvākajā laikā. Izmantojiet konta pārbaudes iespēju, lai turpinātu.

Ar cieņu,
Drošības nodaļa.",phishing
Pasūtījuma statuss,"Labdien, skolēni!

Aptauja aizņems tikai dažas minūtes. Atgādinām par rīt plānoto tikšanos. Mēs priecāsimies saņemt jūsu komentārus. Mēs novērtējam jūsu atsauksmes un ieteikumus. Sanāksmes laikā pārrunāsim aktuālos jautājumus. Paldies par jūsu iepriekšējo atbildi.

Ar cieņu,
Projektu komanda.",normal
Bibliotēkas atgādinājums,"Sveiki, Jāni!

Vēlamies informēt, ka mūsu tikšanās notiks nākamajā nedēļā. Darba grafiks nākamajai nedēļai ir sagatavots. Ja nepieciešams, varam vienoties par citu laiku.

Paldies!
Klientu serviss.",normal
Rezervācijas apstiprinājums,"Labdien, skolēni!

Informācija tiks papildināta, ja būs nepieciešamas izmaiņas. Dokumenti būs pieejami arī klātienes tikšanās laikā. Pasākuma sākums paredzēts plkst. 10.00. Paldies, ka izmantojat mūsu pakalpojumus.

Lai jauka diena!
Mūsu komanda.",normal
Neparasta aktivitāte kontā,"Labdien!

Ir konstatēta iespējama neatbilstība konta informācijā.

Papildu informācija par pārbaudi ir pieejama konta sadaļā. Lūdzu, pabeidziet drošības pārbaudi.

Pārbaudes termiņš ir ierobežots. Lai apstiprinātu informāciju, atveriet pārbaudes sadaļu.

Paldies par sapratni.",phishing
Piegādes informācija,"Labdien, kolēģi!

Tikšanās laiks ir saskaņots ar visiem dalībniekiem. Pasākuma dalībniekiem būs pieejami visi nepieciešamie materiāli. Lūdzu, saglabājiet šo ziņojumu turpmākai atsaucei. Informācija tiks papildināta, ja būs nepieciešamas izmaiņas.

Paldies par sadarbību!
Uzņēmuma komanda.",normal
Svarīgs drošības paziņojums,"Labdien!

Vēlamies informēt par izmaiņām jūsu konta drošības statusā. Automātiskās pārbaudes laikā tika konstatēta nepieciešamība atjaunināt informāciju.

Lūdzu, veiciet nepieciešamo pārbaudi pēc iespējas ātrāk. Konta pārbaudi var pabeigt, izmantojot zemāk norādīto darbību.

Pretējā gadījumā var tikt piemēroti papildu drošības ierobežojumi.

Paldies par sapratni.",phishing
Apstipriniet konta informāciju,"Labdien!

Svarīga informācija par jūsu kontu.

Ir konstatēta iespējama neatbilstība konta informācijā. Lūdzu, saglabājiet šo paziņojumu turpmākai atsaucei.

Lūdzu, pārbaudiet norādīto informāciju un apstipriniet darbību.
Lai apstiprinātu informāciju, atveriet pārbaudes sadaļu.

Šo darbību nepieciešams veikt pēc iespējas ātrāk.

Ar cieņu,
Atbalsta komanda.",phishing
Nepieciešama tūlītēja darbība,"Svarīgs paziņojums!

Kontam ir nepieciešama papildu drošības pārbaude.

Pārbaude tiek veikta drošības nolūkos. Lai izvairītos no piekļuves ierobežošanas, apstipriniet konta datus.

Lūdzu, neatlieciet šo pārbaudi. Apstiprināšanas process ir pieejams konta pārbaudes sadaļā.

Paldies par sapratni.",phishing
Nepieciešams apstiprinājums,"Sveiki!

Ir konstatēta darbība, kuru nepieciešams apstiprināt.

Šis ir automātiski nosūtīts paziņojums. Lai izvairītos no piekļuves ierobežošanas, apstipriniet konta datus.

Lūdzu, pievērsiet šim paziņojumam uzmanību. Izmantojiet konta pārbaudes iespēju, lai turpinātu.

Ar cieņu,
Drošības nodaļa.",phishing
Maksājuma apstiprināšana,Mūsu drošības sistēma ir konstatējusi neparastu aktivitāti jūsu kontā. Nekavējoties apstipriniet savus datus.,phishing
Apstipriniet saziņu,"Lai pabeigtu reģistrāciju, sazinieties ar mūsu speciālistu Telegram.

Lai turpinātu, izmantojiet norādīto saiti:
https://t.me/darbs_online",phishing
Komandas sapulce,"Sveiki, komanda!

Nodarbība notiks ierastajā laikā. Paldies par jūsu iepriekšējo atbildi. Darba grafiks nākamajai nedēļai ir sagatavots.

Veiksmīgu dienu!
Mūsu komanda.",normal
Semināra programma,"Labdien, kolēģi!

Mēs novērtējam jūsu atsauksmes un ieteikumus. Paldies par jūsu laiku un atsaucību. Sanāksmes laikā pārrunāsim aktuālos jautājumus. Darba grafiks nākamajai nedēļai ir sagatavots. Informācija par darba grafiku ir pievienota šim ziņojumam. Pasākuma dalībniekiem būs pieejami visi nepieciešamie materiāli.

Ar cieņu,
Klientu apkalpošanas nodaļa.",normal
Paziņojums par konta darbību,"Sveiki, klient!

Vēlamies informēt par izmaiņām jūsu konta drošības statusā. Sistēma nevarēja automātiski apstiprināt pēdējo darbību.

Lai atjaunotu piekļuvi, nepieciešams apstiprināt konta statusu. Pabeidziet pārbaudi, izmantojot drošības sadaļu.

Pretējā gadījumā dažas konta funkcijas var kļūt nepieejamas.

Ar cieņu,
Drošības nodaļa.",phishing
Nepieciešama identitātes pārbaude,"Drošības pārbaudes laikā nepieciešams ievadīt pieprasīto personisko informāciju.

Lai turpinātu, izmantojiet norādīto saiti:
https://example-login-check.com",phishing
Darba grafiks,"Labdien, cienījamie klienti!

Informācija par darba grafiku ir pievienota šim ziņojumam. Papildu informāciju varat saņemt, sazinoties ar mums. Sanāksmes laikā pārrunāsim aktuālos jautājumus. Lūdzu, iepazīstieties ar pievienotajiem dokumentiem. Paldies par jūsu laiku un atsaucību. Ja nepieciešams, varam vienoties par citu laiku.

Ar cieņu,
Klientu apkalpošanas nodaļa.",normal
Darbs no mājām,"Piedāvājam darbu no mājām ar ļoti augstu atalgojumu. Darbs aizņem tikai dažas stundas dienā. Lai pieteiktos, izmantojiet norādīto saiti.

Lai turpinātu, izmantojiet norādīto saiti:
https://delivery-confirmation.example",phishing
Pēdējais atgādinājums par kontu,"Sveiki, klient!

Mūsu sistēmā ir reģistrēta neparasta piekļuves darbība.

Drošības pārbaude ir nepieciešama, lai aizsargātu jūsu kontu. Lūdzu, apstipriniet savu konta informāciju.

Šo darbību nepieciešams veikt pēc iespējas ātrāk. Pabeidziet pārbaudi, izmantojot drošības sadaļu.

Ar cieņu,
Drošības nodaļa.",phishing
Konta darbības apstiprināšana,"Sveiki!

Vēlamies informēt par izmaiņām jūsu konta drošības statusā. Automātiskā sistēma ir atzīmējusi jūsu kontu pārbaudei.

Lūdzu, apstipriniet savu konta informāciju. Apstiprināšanas process ir pieejams konta pārbaudes sadaļā.

Lūdzu, neatlieciet šo pārbaudi.

Ar cieņu,
Atbalsta komanda.",phishing
Konta piekļuves problēma,"Labdien!

Jūsu profils pašlaik gaida papildu pārbaudi.

Lūdzu, saglabājiet šo paziņojumu turpmākai atsaucei. Lūdzu, pārbaudiet norādīto informāciju un apstipriniet darbību.

Pārbaudes termiņš ir ierobežots. Konta pārbaudi var pabeigt, izmantojot zemāk norādīto darbību.

Paldies, ka izmantojat mūsu pakalpojumus.",phishing
Darbs no mājām,"Meklējam cilvēkus vienkāršam darbam internetā. Iespējams nopelnīt lielu summu katru dienu. Uzrakstiet mūsu pārstāvim Telegram.

Lai turpinātu, izmantojiet norādīto saiti:
https://t.me/fast_work",phishing
Svarīgs paziņojums par jūsu profilu,"Esam konstatējuši aizdomīgu darbību jūsu profilā. Lai izvairītos no konta bloķēšanas, apstipriniet savu identitāti.",phishing
Piegādes datums,"Labdien, Anna!

Jūsu pasūtījums ir sagatavots un tiks nosūtīts tuvākajās dienās. Paldies par jūsu iepriekšējo atbildi. Lūdzu, informējiet mūs, ja nevarēsiet piedalīties. Mēs nosūtīsim papildu informāciju pēc tikšanās. Paldies, ka izmantojat mūsu pakalpojumus. Sanāksmes laikā pārrunāsim aktuālos jautājumus. Mēs novērtējam jūsu atsauksmes un ieteikumus.

Ar cieņu,
Administrācija.",normal
Rezervācijas apstiprinājums,"Sveiki, kolēģi!

Informācija tiks papildināta, ja būs nepieciešamas izmaiņas. Lūdzu, dodiet mums ziņu, ja nepieciešams mainīt tikšanās laiku. Ja jums ir jautājumi, varat sazināties ar mūsu klientu apkalpošanas nodaļu. Nodarbība notiks ierastajā laikā. Atgādinām par rīt plānoto tikšanos. Tikšanās laiks ir saskaņots ar visiem dalībniekiem. Atgādinām, ka pasākums notiks piektdien.

Veiksmīgu dienu!
Mūsu komanda.",normal
Mācību materiāli,"Labdien, Anna!

Mēs nosūtīsim papildu informāciju pēc tikšanās. Darba grafiks nākamajai nedēļai ir sagatavots. Lūdzu, saglabājiet šo ziņojumu turpmākai atsaucei. Lūdzu, dodiet mums ziņu, ja nepieciešams mainīt tikšanās laiku. Atgādinām, ka pasākums notiks piektdien. Paldies, ka izmantojat mūsu pakalpojumus.

Ar cieņu,
Administrācija.",normal
Steidzams paziņojums,"Šī ir pēdējā iespēja apstiprināt jūsu kontu. Rīkojieties nekavējoties.

Lai turpinātu, izmantojiet norādīto saiti:
https://delivery-confirmation.example

Lūdzu, rīkojieties pēc iespējas ātrāk.",phishing
